,product_name,allergens_tags,additives_tags,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,main_category,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,starch_100g,polyols_100g,fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g
1825,mini burger with beetroot celeriac and red lentils,0,0,4.0,c,unknown,unknown,it:vegano,0.0,149.0,623.0,0.0,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.5,0.0,0.0,0.0,4.2,0.0,0.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,mini-babybel,en:milk,0,15.0,d,Milk and dairy products,Cheese,en:cheeses,0.0,295.0,1234.0,0.0,23.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.7,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,mirtilli neri,0,0,0.0,b,Fruits and vegetables,Fruits,en:compotes,0.0,130.0,544.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,0.0,0.0,2.3,0.5,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,mirtilli neri selvatici sciroppati,0,0,1.0,b,Sugary snacks,Sweets,it:mirtilli-sciroppati,443.0,0.0,443.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.62,24.62,0.0,0.0,0.0,0.39,0.0,0.0,0.006,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,mister sibamba-mirtilli rossi,0,0,9.0,c,Fruits and vegetables,Dried fruits,en:dried-fruits,0.0,354.0,1481.0,0.0,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,65.0,0.0,0.0,5.7,0.1,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,misto funghi porcini in olio di semi di girasole,en:sulphur-dioxide-and-sulphites,"en:e220,en:e300,en:e330",0.0,b,Fat and sauces,Dressings and sauces,en:mustards,124.0,52.0,124.0,0.0,3.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.0,0.0,2.4,1.9,0.0,0.0,0.7,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,mix & fun,0,0,6.0,c,Fruits and vegetables,Dried fruits,en:dried-fruits,454.0,0.0,454.0,0.0,30.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,36.6,0.0,0.0,6.5,10.7,0.0,0.0,0.0762,0.03048,0.0,0.000281,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,mix di semi per la tua colazione,0,0,8.0,c,unknown,unknown,en:seeds,2471.0,594.0,2471.0,0.0,38.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,10.7,0.0,0.0,14.6,23.6,0.0,0.0,0.16,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,mix equilibrio,en:nuts,0,6.0,c,Fruits and vegetables,Dried fruits,en:dried-fruits,0.0,251.0,1050.0,0.0,66.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,4.25,0.0,0.0,4.9,20.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,montana vitello,0,en:e406,4.0,c,Fish Meat Eggs,Meat,en:canned-meats,0.0,303.0,1268.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.8,11.0,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,morbide more liquirizia senza zucchero,0,"en:e153,en:e414,en:e422,en:e950,en:e951,en:e965,en:e965ii",-3.0,a,Sugary snacks,Sweets,en:candies,0.0,203.0,849.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4,0.0,0.0,32.0,0.6,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,mousse di frutta,0,0,-3.0,a,Fruits and vegetables,Fruits,en:fruits-based-foods,0.0,61.0,255.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,11.8,0.0,0.0,0.0,0.6,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,mousse magra,en:milk,"en:e270,en:e330,en:e331,en:e412,en:e428,en:e440",1.0,b,Milk and dairy products,Cheese,en:cow-cheeses,0.0,103.0,431.0,0.0,2.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.0,0.0,0.0,0.0,5.7,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,mousse mela e kiwi,0,0,18.0,e,Beverages,Fruit nectars,en:fruit-nectars,0.0,74.0,310.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.2,0.0,0.0,1.2,0.5,0.0,0.0,0.0075,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,mozzarella di bufala campana aop - 250 g - fattoria dell'alento,0,0,10.0,c,Milk and dairy products,Cheese,it:labeled-products,0.0,278.0,1163.0,0.0,23.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,0.0,17.4,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,mozzarella fior di latte,0,0,9.0,c,Milk and dairy products,Cheese,en:mozzarella,0.0,219.0,916.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,16.0,0.0,0.0,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,mozzarella fior di latte sabelli,en:milk,0,8.0,c,Milk and dairy products,Cheese,en:mozzarella,933.0,225.0,933.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,mozzarella fiore del latte,0,0,10.0,c,Milk and dairy products,Cheese,en:cow-mozzarella,0.0,255.0,1067.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,16.0,0.0,0.0,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,mozzarella fresca,0,0,10.0,c,Milk and dairy products,Cheese,en:mozzarella,0.0,216.0,904.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,17.0,0.0,0.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,mozzarella mini - fromage à pâte filée,en:milk,en:e330,10.0,c,Milk and dairy products,Cheese,en:industrial-cheese,969.0,233.0,969.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,19.0,0.0,0.0,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,mozzarella regina,0,0,23.0,e,unknown,unknown,en:dairies,0.0,1163.0,4866.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,muesli,"en:gluten,en:oats,fr:rge,fr:rge",en:e471,13.0,d,Cereals and potatoes,Breakfast cereals,en:mixed-cereal-flakes,1868.0,445.0,1868.0,0.0,15.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,20.0,0.0,0.0,5.3,8.5,0.0,0.0,0.53,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,muesli croccante alla frutta,en:gluten,0,16.0,d,Cereals and potatoes,Breakfast cereals,en:mixed-cereal-flakes,1924.0,0.0,1924.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,29.0,0.0,0.0,6.0,6.0,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,muesli di soia,en:gluten,0,14.0,d,unknown,unknown,en:breakfasts,0.0,322.0,1347.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,10.4,48.0,0.0,0.0,8.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,muesli frutti rossi,0,0,-5.0,a,Cereals and potatoes,Breakfast cereals,en:mueslis-with-fruits,0.0,358.0,1498.0,0.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.0,0.0,0.0,10.6,13.0,0.0,0.0,0.03,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,muesli mediterraneo,en:gluten,0,7.0,c,Cereals and potatoes,Breakfast cereals,en:mueslis,0.0,343.0,1435.0,0.0,5.45,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.18,31.5,0.0,0.0,6.27,10.35,0.0,0.0,0.096,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,muffin al cioccolato,0,0,13.0,d,Sugary snacks,Biscuits and cakes,en:muffins,0.0,408.0,1707.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,3.6,7.2,0.0,0.0,0.7,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,muffin con gocce di cioccolato,"en:eggs,en:gluten,en:soybeans","en:e412,en:e420,en:e420ii,en:e450,en:e450i,en:e471,en:e500,en:e500ii,en:e503,en:e503ii",24.0,e,Sugary snacks,Biscuits and cakes,en:chocolate-muffins,1813.0,434.0,1813.0,0.0,24.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,0.0,0.0,2.3,2.3,0.0,0.0,5.7,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,mulino bianco frollini con yogurt e cereali,"en:gluten,en:milk","en:e500,en:e500ii,en:e965,en:e965ii",-3.0,a,Sugary snacks,Biscuits and cakes,en:biscuits,0.0,396.0,1657.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,1.4,0.0,0.0,6.0,8.6,0.0,0.0,0.85,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,mulino bianco galletti 800g,en:gluten,"en:e500,en:e500ii,en:e503,en:e503ii",12.0,d,Sugary snacks,Biscuits and cakes,en:dry-biscuits,0.0,475.0,1987.0,0.0,18.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,19.5,0.0,0.0,2.9,7.1,0.0,0.0,0.95,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,muller mix yogurt bora bora 150g,en:milk,"en:e161b,en:e330,en:e414",6.0,c,Milk and dairy products,Milk and yogurt,en:flavoured-yogurts,0.0,151.0,632.0,0.0,6.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.1,0.0,0.0,0.0,4.4,0.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,muller yogurt cremoso,en:milk,0,3.0,c,Milk and dairy products,Milk and yogurt,fr:yaourts-multifruits,433.0,104.0,433.0,0.0,3.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,13.5,0.0,0.0,0.0,3.2,0.0,0.0,0.11,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,multifrucht müsli,"en:gluten,en:nuts,en:soybeans",0,-1.0,a,Cereals and potatoes,Breakfast cereals,en:mueslis-with-fruits,1441.0,342.0,1441.0,0.0,5.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,20.2,0.0,0.0,9.9,8.9,0.0,0.0,0.08,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,musli croccante con cioccolato fondente,"en:gluten,en:nuts","en:e414,en:e904",11.0,d,Cereals and potatoes,Breakfast cereals,en:breakfast-cereals,0.0,462.0,1933.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,28.0,0.0,0.0,6.0,8.5,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,mutti ketchup di pomodoro,0,0,12.0,d,Fat and sauces,Dressings and sauces,en:tomato-ketchup,435.0,104.0,435.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,1.7,0.0,0.0,1.775,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,müesli,0,0,0.0,b,Cereals and potatoes,Breakfast cereals,en:mueslis-with-fruits,0.0,333.0,1393.0,0.0,3.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,27.7,0.0,0.0,5.2,8.8,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,nara,0,"en:e202,en:e290,en:e330",6.0,d,Beverages,Sweetened beverages,en:sweetened-beverages,0.0,18.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,nectar de mirtille,0,0,18.0,e,Beverages,Sweetened beverages,en:fruit-nectars,0.0,61.0,255.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.3,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,nero nero cacao 99% extra fondente assoluto,"en:nuts,en:soybeans",0,17.0,d,Sugary snacks,Chocolate products,en:dark-chocolates,0.0,626.0,2619.0,0.0,54.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.5,0.0,0.0,0.0,11.0,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,nero raw taste tavoletta di cioccolato fondente,0,0,17.0,d,Sugary snacks,Chocolate products,en:dark-chocolates,0.0,596.0,2494.0,0.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,9.3,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,nero sfoglie sottilissime sfoglie di cioccolato fondente extra,0,0,17.0,d,Sugary snacks,Chocolate products,en:dark-chocolates,0.0,542.0,2268.0,0.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,0.0,0.0,13.0,8.4,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,nestlé i love kefi bianco naturale,0,0,9.0,d,Milk and dairy products,Milk and yogurt,en:kefir,0.0,39.0,163.0,0.0,1.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,nettare di melagrana,0,0,17.0,e,Beverages,Fruit nectars,en:pomegranate-nectars,0.0,56.0,234.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,nettare di mirtillo nero selvatico,0,en:e300,14.0,e,Beverages,Sweetened beverages,en:blueberry-nectars,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,nocciola piemonte igp,0,0,-2.0,a,Fruits and vegetables,Fruits,en:fruits,0.0,664.0,2778.0,0.0,62.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3000001907349,4.1999998092651,0.0,0.0,8.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,nocciolata pâte à tartiner au cacao et noisettes,"en:milk,en:nuts,en:soybeans","en:e322,en:e322i",18.0,d,Sugary snacks,Sweets,en:cocoa-and-hazelnuts-spreads,2270.0,0.0,2270.0,0.0,32.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,51.0,0.0,0.0,3.6,8.1,0.0,0.0,0.12,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,nocciolini,0,0,17.0,d,Sugary snacks,Sweets,en:confectioneries,1707.0,408.0,1707.0,0.0,7.68,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.27,79.65,0.0,0.0,0.0,5.73,0.0,0.0,0.27,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,noci sgusciate biologiche,0,0,3.0,c,Fruits and vegetables,Dried fruits,en:dried-fruits,0.0,688.0,2879.0,0.0,65.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.2,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,nodini di mozzarella,0,0,11.0,d,Milk and dairy products,Cheese,en:mozzarella,0.0,258.0,1079.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,19.0,0.0,0.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,noir prodigieux 90% cacao,0,0,18.0,d,Sugary snacks,Chocolate products,en:extra-fine-dark-chocolates,2483.0,592.0,2483.0,0.0,55.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.03,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
