product_name,categoria,packaging_tags,categories_tags,labels_tags,allergens_tags,additives_n,additives_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,main_category,energy_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-d_100g,vitamin-e_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,pantothenic-acid_100g,potassium_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,iodine_100g
pappardelle ripiene,Pasta e Cereali,barquette,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas",0,"en:gluten,en:milk",2.0,"en:e1105,en:e270",5.0,c,4.0,Cereals and potatoes,Cereals,en:pastas,946.0,3.3,1.6,0.0,0.0,0.0,39.3,5.7,0.0,8.4,1.37,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passata di datterini bio,Verdura,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:strained-tomatoes","en:organic,en:vegetarian,en:eu-organic,en:vegan,en:it-bio-006",0,0.0,0,-2.0,a,3.0,Fruits and vegetables,Vegetables,en:strained-tomatoes,134.0,0.100000001,0.0,0.0,0.0,0.0,5.989999771,5.900000095,1.3,1.200000048,0.69,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passata di pomodori,Verdura,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:strained-tomatoes",0,0,1.0,en:e330,-5.0,a,3.0,Fruits and vegetables,Vegetables,en:strained-tomatoes,305.0,0.5,0.0,0.0,0.0,0.0,16.0,2.400000095,1.0,1.200000048,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passata di pomodori bio,Verdura,vetro,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:strained-tomatoes","en:organic,en:eu-organic,en:it-bio-009",0,0.0,0,-5.0,a,0.0,Fruits and vegetables,Vegetables,en:strained-tomatoes,109.0,0.200000003,0.100000001,0.0,0.0,0.0,4.300000191,3.700000048,0.9,1.399999976,0.029999999,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passata grossa di pomodoro,Salse e condimenti,bottiglia-di-vetro,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:sauces,en:tomato-sauces,it:salsa-di-pomodoro",0,0,1.0,en:e330,-4.0,a,1.0,Fat and sauces,Dressings and sauces,it:salsa-di-pomodoro,113.0,0.2,0.1,0.0,0.0,0.0,4.5,3.8,1.3,1.4,0.47,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passata pomodoro ciliegino,Verdura,"vetro,metallo","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:tomatoes,en:cherry-tomatoes,en:strained-tomatoes",0,0,0.0,0,-5.0,a,3.0,Fruits and vegetables,Vegetables,en:strained-tomatoes,94.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,1.7,0.9,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passata verace,Salse e condimenti,"bocal,verre","en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:sauces,en:tomato-sauces,en:tomato-purees",fr:autentico-italiano,0,1.0,en:e330,-4.0,a,3.0,Fat and sauces,Dressings and sauces,en:tomato-purees,147.0,0.1,0.0,0.0,0.0,0.0,6.3,4.4,1.1,1.2,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passato di verdure,Verdura,plastica,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods","en:gluten-free,en:no-preservatives",0,0.0,0,-6.0,a,0.0,Fruits and vegetables,Vegetables,en:vegetables-based-foods,159.0,0.8,0.1,0.0,0.0,0.0,5.7,2.6,1.7,0.9,0.17,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passato di zucca con carote,Verdura,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:meals,en:vegetables-based-foods,en:soups,en:carrots,en:cream-soups,en:vegetable-soups,en:cream-of-vegetable-soups,en:cream-of-pumpkin-soups","en:no-gluten,en:no-preservatives",0,0.0,0,-1.0,a,3.0,Fruits and vegetables,Soups,en:cream-of-pumpkin-soups,121.0,1.7,0.3,0.0,0.0,0.0,2.3,2.2,0.0,0.6,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta bavette,Pasta e Cereali,"carton,cartone,karton,sachet","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:noodles,en:pastas,en:dry-pastas,en:durum-wheat-pasta,en:linguine",0,en:gluten,0.0,0,-4.0,a,1.0,Cereals and potatoes,Cereals,en:linguine,1502.0,2.0,0.5,0.0,0.0,0.0,70.9,3.5,3.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta d'acciughe,Pesce,0,"en:seafood,en:fishes",en:gluten-free,0,0.0,0,12.0,d,0.0,Fish Meat Eggs,Fish and seafood,en:fishes,669.0,8.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta farfalline,Pasta e Cereali,carton,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas",0,en:gluten,0.0,0,-4.0,a,1.0,Cereals and potatoes,Cereals,en:dry-pastas,1502.0,2.0,0.5,0.0,0.0,0.0,72.2,3.5,3.0,11.5,0.013,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta fusilli,Pasta e Cereali,"fr-sachet-plastique,fr-point-vert,nl-tidyman-wastebasket,fr-sachet-a-jeter-en-france-et-belgique,fr-sachet-a-recycler-en-italie","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:products-without-gluten,en:dry-pastas,en:durum-wheat-pasta,en:gluten-free-pasta,en:fusilli,fr:fusilli-sans-gluten","en:distributor-labels,en:carrefour-quality,en:gluten-free",0,1.0,en:e471,-1.0,a,4.0,Cereals and potatoes,Cereals,fr:fusilli-sans-gluten,1494.0,1.5,0.6,0.0,0.0,0.0,78.0,0.5,1.9,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta linguine ,Pasta e Cereali,kunststoff,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:durum-wheat-pasta,en:linguine",fr:al-bronzo,0,0.0,0,-7.0,a,0.0,Cereals and potatoes,Cereals,en:linguine,356.0,1.6,0.3,0.0,0.0,0.0,69.5,3.1,2.9,14.5,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta orechiette ,Pasta e Cereali,"plastique,sachet","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:durum-wheat-pasta,fr:orechiette",en:made-in-italy,en:gluten,0.0,0,-4.0,a,1.0,Cereals and potatoes,Cereals,fr:orechiette,1493.0,1.5,0.3,0.0,0.0,0.0,69.2,3.4,2.9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta penne integrali,Pasta e Cereali,sachet,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:penne,en:penne-rigate",en:made-in-italy,0,0.0,0,-6.0,a,0.0,Cereals and potatoes,Cereals,en:penne-rigate,1460.0,2.8,0.6,0.0,0.0,0.0,61.0,2.4,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta penne ziti rigate,Pasta e Cereali,"sachet-plastique,sachet,plastique,sachet-plastique,enveloppe","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:durum-wheat-pasta,en:penne,en:penne-rigate","en:vegetarian,en:green-dot,en:pgi",en:gluten,0.0,0,-4.0,a,1.0,Cereals and potatoes,Cereals,en:penne-rigate,1489.0,1.0,0.2,0.0,0.0,0.0,70.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta per pizza,Prodotti da forno,plastica,"en:meals,en:pizzas-pies-and-quiches,en:pizzas",0,0,0.0,0,2.0,b,4.0,Composite foods,Pizza pies and quiche,en:pizzas,1043.0,4.2,0.7,0.0,0.0,0.0,44.7,3.0,2.0,6.6,1.19,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta pizza,Prodotti da forno,0,"en:meals,en:pizzas-pies-and-quiches,en:pizzas",0,0,0.0,0,13.0,d,0.0,Composite foods,Pizza pies and quiche,en:pizzas,1121.0,5.2,0.7,0.0,0.0,0.0,46.7,1.8,0.0,7.8,2.35,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta sfoglia,Dolci,plastique,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:pie-dough,en:viennoiseries","en:contains-palm-oil,en:no-colorings,en:no-hydrogenated-fats,en:no-preservatives",en:gluten,0.0,0,11.0,d,4.0,sugary-snacks,pastries,en:viennoiseries,1620.0,22.0,9.4,0.0,0.0,0.0,36.0,1.5,2.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta stelline,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:durum-wheat-pasta,en:aliments-d-origine-vegetale,en:aliments-et-boissons-a-base-de-vegetaux,en:cereales-et-derives,en:cereales-et-pommes-de-terre,en:pates-alimentaires,en:pates-de-ble-dur",en:point-vert,0,0.0,0,-3.0,a,0.0,Cereals and potatoes,Cereals,en:pates-de-ble-dur,1521.0,2.0,0.5,0.0,0.0,0.0,9.0,9.0,3.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta streghette,Pasta e Cereali,"plastica,pp-05","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:crispbreads","en:organic,en:eu-organic,en:it-bio-007",en:gluten,0.0,0,17.0,d,3.0,Cereals and potatoes,Bread,en:crispbreads,1828.0,15.0,5.0,0.0,0.0,0.0,63.0,27.0,5.0,10.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pasta tortiglioni,Pasta e Cereali,carton,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:durum-wheat-pasta,en:tortiglioni",0,0,0.0,0,-1.0,a,0.0,Cereals and potatoes,Cereals,en:tortiglioni,1502.0,2.0,0.5,0.0,0.0,0.0,70.7,3.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patate crocché con base pizza,Prodotti da forno,cartone,"en:frozen-foods,en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:frozen-pizzas-and-pies,en:frozen-pizzas",0,"en:gluten,en:milk,it:formaggio-edam,it:mozzarella",2.0,"en:e14xx,en:e471",7.0,c,4.0,Composite foods,Pizza pies and quiche,en:frozen-pizzas,970.0,11.8,3.01,0.0,0.0,0.0,22.5,2.44,0.0,2.08,1.12,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pecorino romano dop,Latticini,0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:sheep-s-milk-cheeses,en:pecorino,en:pecorino-romano",en:pdo,0,0.0,0,20.0,e,0.0,Milk and dairy products,Cheese,en:pecorino-romano,1720.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peperoni gialli e rossi,Verdura,"vetro,metallo","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:pickles,en:vegetables-based-foods,en:canned-vegetables",en:made-in-italy,0,2.0,"en:e300,en:e330",1.0,b,3.0,Fruits and vegetables,Vegetables,en:canned-vegetables,71.0,0.1,0.0,0.0,0.0,0.0,2.1,1.8,1.3,1.3,1.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peperoni grigliati,Verdura,plastica,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables","it:cottin-tavola,it:semplici",0,0.0,0,-6.0,a,0.0,Fruits and vegetables,Vegetables,en:canned-vegetables,159.0,0.0,0.0,0.0,0.0,0.0,7.1,5.7,2.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peperoni grigliati in olio di semi di girasole,Verdura,"latta,vetro","en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:fruits-and-vegetables-based-foods,en:legumes,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables,en:sweet-peppers,en:canned-peppers",0,0,0.0,0,8.0,c,0.0,Fruits and vegetables,Vegetables,en:canned-peppers,1611.0,7.0,0.800000012,0.0,0.0,0.0,5.199999809,5.0,0.0,0.800000012,1.9,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesca,Frutta,cartone,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits,en:dates,en:deglet-noor-dates","en:high-fibres,en:no-added-sugar,it:ricco-di-potassio",0,0.0,0,2.0,b,0.0,Fruits and vegetables,Fruits,en:deglet-noor-dates,1260.0,0.4,0.0,0.0,0.0,0.0,67.0,63.0,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0,0.0,0.0,0.0,0.0,0.0
pesto aglio e olio,Salse e condimenti,0,"en:groceries,en:condiments,en:sauces,en:hoisin-sauces,en:soy-sauces",0,"en:gluten,en:soybeans",3.0,"en:e150a,en:e260,en:e330",6.0,c,4.0,Fat and sauces,Dressings and sauces,en:soy-sauces,389.0,1.7,0.2,0.0,0.0,0.0,18.6,13.3,1.4,0.6,0.93,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto alla genovese senz'aglio,Salse e condimenti,bocal,"en:groceries,en:sauces,en:pestos,en:green-pestos",en:gluten-free,0,0.0,0,22.0,e,0.0,Fat and sauces,Dressings and sauces,en:green-pestos,1962.0,46.0,6.6,0.0,0.0,0.0,7.9,5.5,0.0,5.0,3.3,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto alla ligure bio,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos,en:green-pestos","en:organic,en:eu-organic,en:it-bio-008",0,0.0,0,26.0,e,0.0,Fat and sauces,Dressings and sauces,en:green-pestos,2213.0,57.0,11.0,0.0,0.0,0.0,4.2,2.4,0.0,4.8,2.8,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto alla rucola,Salse e condimenti,0,"en:groceries,en:sauces",0,"en:eggs,en:milk,en:nuts,fr:grana-padano-dop,fr:pecorino-romano-dop",3.0,"en:e1105,en:e14xx,en:e270",15.0,d,4.0,Fat and sauces,Dressings and sauces,en:sauces,1540.0,36.0,5.1,0.0,0.0,0.0,5.6,3.7,0.9,4.9,1.575,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto alla siciliana,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos",0,"en:eggs,en:milk,en:nuts,fr:grana-padano-aop,fr:anacardes",5.0,"en:e1105,en:e270,en:e300,en:e301,en:e392",20.0,e,4.0,Fat and sauces,Dressings and sauces,en:pestos,1544.0,33.0,5.3,0.0,0.0,0.0,12.0,8.7,0.8,5.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto di basilico,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos,en:green-pestos",0,0,0.0,0,22.0,e,0.0,Fat and sauces,Dressings and sauces,en:green-pestos,1724.0,38.0,8.5,0.0,0.0,0.0,4.6,2.6,0.0,13.0,2.2,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto di basilico senza aglio,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos",0,0,0.0,0,21.0,e,0.0,Fat and sauces,Dressings and sauces,en:pestos,1828.0,42.0,6.5,0.0,0.0,0.0,12.0,4.0,0.0,2.0,2.7,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto di pistacchio,Salse e condimenti,0,"en:groceries,en:sauces,en:pasta-sauces,en:pestos",0,en:nuts,0.0,0,18.0,d,0.0,Fat and sauces,Dressings and sauces,en:pestos,3176.0,76.8,8.2,0.0,0.0,0.0,3.7,2.1,0.0,11.2,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto rosso di sicilia,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos,en:red-pestos",0,0,0.0,0,25.0,e,0.0,Fat and sauces,Dressings and sauces,en:red-pestos,2598.0,62.0,9.2,0.0,0.0,0.0,8.5,4.2,0.0,5.7,2.1,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto rosso senza aglio,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos",en:gluten-free,0,0.0,0,19.0,e,0.0,Fat and sauces,Dressings and sauces,en:pestos,1891.0,46.0,5.0,0.0,0.0,0.0,6.3,2.8,0.0,2.9,2.7,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto siciliano,Salse e condimenti,vidrio,"en:groceries,en:sauces,en:pestos,en:green-pestos",0,0,2.0,"en:e270,en:e300",16.0,d,3.0,Fat and sauces,Dressings and sauces,en:green-pestos,1519.0,37.0,4.2,0.0,0.0,0.0,5.2,2.0,0.0,1.4,1.82,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pesto vegano,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos",0,en:soybeans,2.0,"en:e270,en:e300",21.0,e,4.0,Fat and sauces,Dressings and sauces,en:pestos,1916.0,45.0,6.1,0.0,0.0,0.0,9.0,2.0,0.0,3.6,3.1,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petto di pollo arrosto,Carne,0,"en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cooked-poultry-breast-slices,en:cooked-chicken-breast-slices","en:no-gluten,en:no-lactose",0,0.0,0,5.0,c,0.0,Fish Meat Eggs,Processed meat,en:cooked-chicken-breast-slices,381.0,1.3,0.4,0.0,0.0,0.0,1.9,0.5,0.0,18.0,2.1,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petto di tacchino al forno,Carne,0,"en:meats,en:prepared-meats,fr:charcuteries-cuites,en:cooked-poultry-breast-slices,en:cooked-turkey-breast-slices",0,0,0.0,0,11.0,d,0.0,Fish Meat Eggs,Processed meat,en:cooked-turkey-breast-slices,410.0,1.5,0.5,0.0,0.0,0.0,3.0,0.5,0.0,18.0,2.3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pezzi di ananas con sciroppo aromatizzato al limone ,Frutta,can,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits",0,0,0.0,0,-2.0,a,4.0,Fruits and vegetables,Fruits,en:fruits,310.0,0.0,0.0,0.0,0.0,0.0,17.4,15.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pezzi mela pera,Frutta,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits","en:no-added-sugar,en:no-preservatives",0,0.0,0,-4.0,a,1.0,Fruits and vegetables,Fruits,en:fruits,255.0,0.2,0.01,0.0,0.0,0.0,13.5,13.5,1.9,0.5,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philadelphia,Latticini,plastica,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cream-cheeses,it:formaggio-fresco","en:gluten-free,en:no-preservatives",en:milk,2.0,"en:e330,en:e407",1.0,b,4.0,Milk and dairy products,Cheese,it:formaggio-fresco,377.0,2.5,1.7,0.0,0.0,0.0,4.9,4.9,0.4,11.0,0.85,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
piada romagnola,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:piadina",0,0,0.0,0,16.0,d,0.0,Cereals and potatoes,Bread,en:piadina,1435.0,13.0,5.4,0.0,0.0,0.0,49.0,1.1,0.0,7.4,1.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piadina,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:piadina",0,0,0.0,0,14.0,d,0.0,Cereals and potatoes,Bread,en:piadina,1372.0,11.0,1.5,0.0,0.0,0.0,48.0,1.200000048,0.0,7.300000191,2.1,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piadina integrale,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:piadina",0,0,0.0,0,1.0,b,0.0,Cereals and potatoes,Bread,en:piadina,1169.0,4.3,0.8,0.0,0.0,0.0,48.0,0.7,4.1,10.0,1.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piadina kamut,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:piadina",0,en:gluten,0.0,0,4.0,c,4.0,Cereals and potatoes,Bread,en:piadina,1272.0,6.0,1.0,0.0,0.0,0.0,52.0,2.8,1.8,10.0,1.6,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piadina kamut biologica,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:piadina",0,0,0.0,0,11.0,d,0.0,Cereals and potatoes,Bread,en:piadina,1242.0,8.4,0.9,0.0,0.0,0.0,46.6,2.5,0.0,9.2,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
